/workspace/bot/bot.py:185: PTBUserWarning: If 'per_message=False', 'CallbackQueryHandler' will not be tracked for every message. Read this FAQ entry to learn more about the per_* settings: https://github.com/python-telegram-bot/python-telegram-bot/wiki/Frequently-Asked-Questions#what-do-the-per_-settings-in-conversationhandler-do.
2025-08-09 03:39:50,900 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:40:00,994 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:40:11,085 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:40:21,176 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:40:31,267 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:40:41,357 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:40:51,448 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:41:01,540 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:41:11,631 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:41:21,722 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:41:31,812 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:41:41,907 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:41:52,000 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:42:02,090 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:42:12,181 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:42:22,272 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:42:32,363 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:42:42,455 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:42:52,546 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:43:02,640 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:43:12,733 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:43:22,823 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:43:32,916 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:43:43,008 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:43:53,100 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:44:03,190 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:44:13,281 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:44:23,373 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:44:33,464 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:44:43,565 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:44:53,670 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:45:03,762 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:45:13,852 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:45:23,946 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:45:34,037 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:45:44,127 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:45:54,219 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:46:04,310 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:46:14,400 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
2025-08-09 03:46:24,492 INFO HTTP Request: POST https://api.telegram.org/bot7744986521:AAGNwbXza2iKAFjd528XfSkoZPrakw1dr9w/getUpdates "HTTP/1.1 200 OK"
